Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"PNPLA2","Patatin Like Phospholipase Domain Containing 2","Protein Coding","44","GC11P000884","1.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPLA2"
"MARK2","Microtubule Affinity Regulating Kinase 2","Protein Coding","43","GC11P063838","1.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARK2"
"PISD","Phosphatidylserine Decarboxylase","Protein Coding","44","GC22M031622","1.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PISD"
"SSTR2","Somatostatin Receptor 2","Protein Coding","47","GC17P073165","1.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSTR2"
"RPS16","Ribosomal Protein S16","Protein Coding","41","GC19M039433","1.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS16"
"IQGAP2","IQ Motif Containing GTPase Activating Protein 2","Protein Coding","42","GC05P076403","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQGAP2"
"COBL","Cordon-Bleu WH2 Repeat Protein","Protein Coding","35","GC07M051016","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COBL"
"RPTOR","Regulatory Associated Protein Of MTOR Complex 1","Protein Coding","44","GC17P080544","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPTOR"
"GPS1","G Protein Pathway Suppressor 1","Protein Coding","37","GC17P082050","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPS1"
"DCTPP1","DCTP Pyrophosphatase 1","Protein Coding","36","GC16M030435","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTPP1"
"NPC2","NPC Intracellular Cholesterol Transporter 2","Protein Coding","41","GC14M074476","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPC2"
"LUZP1","Leucine Zipper Protein 1","Protein Coding","34","GC01M023085","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LUZP1"
"TBX5","T-Box Transcription Factor 5","Protein Coding","46","GC12M114353","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX5"
"PATJ","PATJ Crumbs Cell Polarity Complex Component","Protein Coding","31","GC01P061743","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PATJ"
"FAAH","Fatty Acid Amide Hydrolase","Protein Coding","46","GC01P046394","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAAH"
"RPS24","Ribosomal Protein S24","Protein Coding","42","GC10P078033","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS24"
"PRAF2","PRA1 Domain Family Member 2","Protein Coding","34","GC0XM049072","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRAF2"
"GAN","Gigaxonin","Protein Coding","39","GC16P081318","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAN"
"GNPAT","Glyceronephosphate O-Acyltransferase","Protein Coding","45","GC01P231241","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNPAT"
"LTF","Lactotransferrin","Protein Coding","43","GC03M046435","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTF"
"QSOX1","Quiescin Sulfhydryl Oxidase 1","Protein Coding","38","GC01P180154","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=QSOX1"
"PRMT8","Protein Arginine Methyltransferase 8","Protein Coding","38","GC12P003381","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT8"
"GFI1","Growth Factor Independent 1 Transcriptional Repressor","Protein Coding","42","GC01M092474","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFI1"
"MLLT3","MLLT3 Super Elongation Complex Subunit","Protein Coding","39","GC09M020334","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLLT3"
"ACACB","Acetyl-CoA Carboxylase Beta","Protein Coding","46","GC12P109116","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACACB"
"BRD3","Bromodomain Containing 3","Protein Coding","42","GC09M134030","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD3"
"NT5E","5'-Nucleotidase Ecto","Protein Coding","50","GC06P085449","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5E"
"TLR8","Toll Like Receptor 8","Protein Coding","47","GC0XP012924","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR8"
"RPS18","Ribosomal Protein S18","Protein Coding","41","GC06P033521","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS18"
"CLN3","CLN3 Lysosomal/Endosomal Transmembrane Protein, Battenin","Protein Coding","43","GC16M028466","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLN3"
"ECE1","Endothelin Converting Enzyme 1","Protein Coding","47","GC01M021217","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECE1"
"CGN","Cingulin","Protein Coding","39","GC01P151483","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CGN"
"GABPB1","GA Binding Protein Transcription Factor Subunit Beta 1","Protein Coding","36","GC15M050275","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABPB1"
"DPYD","Dihydropyrimidine Dehydrogenase","Protein Coding","52","GC01M097015","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPYD"
"STAT2","Signal Transducer And Activator Of Transcription 2","Protein Coding","47","GC12M056341","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT2"
"KCTD17","Potassium Channel Tetramerization Domain Containing 17","Protein Coding","39","GC22P037051","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD17"
"KANK2","KN Motif And Ankyrin Repeat Domains 2","Protein Coding","38","GC19M011165","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KANK2"
"EPHB1","EPH Receptor B1","Protein Coding","47","GC03P134598","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB1"
"CBLC","Cbl Proto-Oncogene C","Protein Coding","37","GC19P044777","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBLC"
"SELENOH","Selenoprotein H","Protein Coding","27","GC11P057774","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENOH"
"CENPN","Centromere Protein N","Protein Coding","36","GC16P081006","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CENPN"
"SELENBP1","Selenium Binding Protein 1","Protein Coding","43","GC01M151364","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENBP1"
"NOB1","NIN1 (RPN12) Binding Protein 1 Homolog","Protein Coding","37","GC16M069747","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOB1"
"KLHL22","Kelch Like Family Member 22","Protein Coding","36","GC22M020442","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL22"
"NUP205","Nucleoporin 205","Protein Coding","38","GC07P135557","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP205"
"MASTL","Microtubule Associated Serine/Threonine Kinase Like","Protein Coding","42","GC10P027112","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MASTL"
"AP3S1","Adaptor Related Protein Complex 3 Subunit Sigma 1","Protein Coding","40","GC05P115841","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP3S1"
"CALML3","Calmodulin Like 3","Protein Coding","42","GC10P005556","1.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALML3"
"WIZ","WIZ Zinc Finger","Protein Coding","35","GC19M015419","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WIZ"
"MTBP","MDM2 Binding Protein","Protein Coding","34","GC08P120426","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTBP"
"RRS1","Ribosome Biogenesis Regulator 1 Homolog","Protein Coding","34","GC08P066429","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRS1"
"GH1","Growth Hormone 1","Protein Coding","45","GC17M063917","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GH1"
"NDN","Necdin, MAGE Family Member","Protein Coding","40","GC15M023686","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDN"
"TCL1A","T Cell Leukemia/Lymphoma 1A","Protein Coding","43","GC14M095709","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCL1A"
"TMEM99","Transmembrane Protein 99 (Putative)","RNA Gene","27","GC17P040819","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM99"
"PLOD1","Procollagen-Lysine,2-Oxoglutarate 5-Dioxygenase 1","Protein Coding","42","GC01P011934","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLOD1"
"MAP3K4","Mitogen-Activated Protein Kinase Kinase Kinase 4","Protein Coding","44","GC06P160991","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K4"
"SLC4A1AP","Solute Carrier Family 4 Member 1 Adaptor Protein","Protein Coding","35","GC02P027663","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC4A1AP"
"P2RX7","Purinergic Receptor P2X 7","Protein Coding","45","GC12P122630","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX7"
"CLIP1","CAP-Gly Domain Containing Linker Protein 1","Protein Coding","43","GC12M122271","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLIP1"
"RAP1GDS1","Rap1 GTPase-GDP Dissociation Stimulator 1","Protein Coding","42","GC04P098261","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAP1GDS1"
"MDH2","Malate Dehydrogenase 2","Protein Coding","48","GC07P076048","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDH2"
"SSBP1","Single Stranded DNA Binding Protein 1","Protein Coding","38","GC07P144876","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSBP1"
"SEH1L","SEH1 Like Nucleoporin","Protein Coding","35","GC18P012947","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEH1L"
"FKBP1A","FKBP Prolyl Isomerase 1A","Protein Coding","46","GC20M001369","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP1A"
"PIAS4","Protein Inhibitor Of Activated STAT 4","Protein Coding","43","GC19P004007","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIAS4"
"NR4A2","Nuclear Receptor Subfamily 4 Group A Member 2","Protein Coding","45","GC02M156324","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR4A2"
"NPEPPS","Aminopeptidase Puromycin Sensitive","Protein Coding","42","GC17P047522","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPEPPS"
"POLL","DNA Polymerase Lambda","Protein Coding","43","GC10M101578","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLL"
"DNAAF2","Dynein Axonemal Assembly Factor 2","Protein Coding","36","GC14M049625","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAAF2"
"EIF3G","Eukaryotic Translation Initiation Factor 3 Subunit G","Protein Coding","38","GC19M010115","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3G"
"ATXN2L","Ataxin 2 Like","Protein Coding","37","GC16P028883","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN2L"
"ZNF687","Zinc Finger Protein 687","Protein Coding","37","GC01P151281","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF687"
"MIR26B","MicroRNA 26b","RNA Gene","19","GC02P218402","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26B"
"PRUNE1","Prune Exopolyphosphatase 1","Protein Coding","32","GC01P151008","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRUNE1"
"USP1","Ubiquitin Specific Peptidase 1","Protein Coding","43","GC01P062436","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP1"
"SMAD5","SMAD Family Member 5","Protein Coding","42","GC05P136132","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD5"
"CARD9","Caspase Recruitment Domain Family Member 9","Protein Coding","44","GC09M136361","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD9"
"DPM1","Dolichyl-Phosphate Mannosyltransferase Subunit 1, Catalytic","Protein Coding","43","GC20M050934","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPM1"
"CENPW","Centromere Protein W","Protein Coding","33","GC06P126339","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CENPW"
"RNASEL","Ribonuclease L","Protein Coding","43","GC01M182542","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASEL"
"GPNMB","Glycoprotein Nmb","Protein Coding","43","GC07P023238","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPNMB"
"CAP1","Cyclase Associated Actin Cytoskeleton Regulatory Protein 1","Protein Coding","40","GC01P040041","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAP1"
"TRIP10","Thyroid Hormone Receptor Interactor 10","Protein Coding","39","GC19P006737","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIP10"
"GAPVD1","GTPase Activating Protein And VPS9 Domains 1","Protein Coding","39","GC09P125242","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAPVD1"
"MPRIP","Myosin Phosphatase Rho Interacting Protein","Protein Coding","35","GC17P017042","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPRIP"
"RPS21","Ribosomal Protein S21","Protein Coding","39","GC20P062387","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS21"
"CCR1","C-C Motif Chemokine Receptor 1","Protein Coding","45","GC03M046218","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR1"
"EIF4G2","Eukaryotic Translation Initiation Factor 4 Gamma 2","Protein Coding","42","GC11M010856","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4G2"
"PPM1A","Protein Phosphatase, Mg2+/Mn2+ Dependent 1A","Protein Coding","45","GC14P060245","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1A"
"FES","FES Proto-Oncogene, Tyrosine Kinase","Protein Coding","48","GC15P090883","1.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FES"
"OSMR","Oncostatin M Receptor","Protein Coding","45","GC05P038845","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSMR"
"RAP2A","RAP2A, Member Of RAS Oncogene Family","Protein Coding","41","GC13P097436","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAP2A"
"TBC1D4","TBC1 Domain Family Member 4","Protein Coding","43","GC13M075284","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D4"
"GPAA1","Glycosylphosphatidylinositol Anchor Attachment 1","Protein Coding","41","GC08P144082","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPAA1"
"PNKP","Polynucleotide Kinase 3'-Phosphatase","Protein Coding","45","GC19M049861","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNKP"
"KMT2E","Lysine Methyltransferase 2E","Protein Coding","37","GC07P105014","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2E"
"LCOR","Ligand Dependent Nuclear Receptor Corepressor","Protein Coding","38","GC10P096832","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCOR"
"HSPA6","Heat Shock Protein Family A (Hsp70) Member 6","Protein Coding","44","GC01P161524","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA6"
"TANK","TRAF Family Member Associated NFKB Activator","Protein Coding","42","GC02P161136","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TANK"
"SETD3","SET Domain Containing 3, Actin Histidine Methyltransferase","Protein Coding","35","GC14M099397","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SETD3"
"PRKCB","Protein Kinase C Beta","Protein Coding","47","GC16P023872","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCB"
"HEATR1","HEAT Repeat Containing 1","Protein Coding","37","GC01M236537","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEATR1"
"MT-ND4","Mitochondrially Encoded NADH:Ubiquinone Oxidoreductase Core Subunit 4","Protein Coding","33","GCMTP010762","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-ND4"
"RNGTT","RNA Guanylyltransferase And 5'-Phosphatase","Protein Coding","43","GC06M088609","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNGTT"
"PPP1R12A","Protein Phosphatase 1 Regulatory Subunit 12A","Protein Coding","41","GC12M079773","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R12A"
"CASP1","Caspase 1","Protein Coding","50","GC11M105025","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP1"
"ADGRG1","Adhesion G Protein-Coupled Receptor G1","Protein Coding","39","GC16P057610","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRG1"
"ATP1A3","ATPase Na+/K+ Transporting Subunit Alpha 3","Protein Coding","47","GC19M041966","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP1A3"
"RPS12","Ribosomal Protein S12","Protein Coding","42","GC06P132814","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS12"
"CSRP2","Cysteine And Glycine Rich Protein 2","Protein Coding","39","GC12M076859","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSRP2"
"BNIP3L","BCL2 Interacting Protein 3 Like","Protein Coding","42","GC08P026296","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BNIP3L"
"LDOC1","LDOC1 Regulator Of NFKB Signaling","Protein Coding","35","GC0XM141111","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDOC1"
"USP48","Ubiquitin Specific Peptidase 48","Protein Coding","39","GC01M021678","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP48"
"TYRO3","TYRO3 Protein Tyrosine Kinase","Protein Coding","47","GC15P041557","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYRO3"
"CD9","CD9 Molecule","Protein Coding","44","GC12P006594","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD9"
"FBP1","Fructose-Bisphosphatase 1","Protein Coding","49","GC09M094603","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBP1"
"CYC1","Cytochrome C1","Protein Coding","45","GC08P144095","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYC1"
"LGALS3BP","Galectin 3 Binding Protein","Protein Coding","41","GC17M078971","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS3BP"
"NNMT","Nicotinamide N-Methyltransferase","Protein Coding","45","GC11P114257","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NNMT"
"MIR494","MicroRNA 494","RNA Gene","15","GC14P104471","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR494"
"FAM83H","Family With Sequence Similarity 83 Member H","Protein Coding","38","GC08M143723","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM83H"
"ASPSCR1","ASPSCR1 Tether For SLC2A4, UBX Domain Containing","Protein Coding","42","GC17P081976","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPSCR1"
"MARK3","Microtubule Affinity Regulating Kinase 3","Protein Coding","48","GC14P103385","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARK3"
"FOXK1","Forkhead Box K1","Protein Coding","35","GC07P004644","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXK1"
"ZC3H18","Zinc Finger CCCH-Type Containing 18","Protein Coding","32","GC16P088570","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H18"
"TBXT","T-Box Transcription Factor T","Protein Coding","32","GC06M166158","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBXT"
"FBXL2","F-Box And Leucine Rich Repeat Protein 2","Protein Coding","35","GC03P033293","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXL2"
"MLXIP","MLX Interacting Protein","Protein Coding","33","GC12P122078","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLXIP"
"RORA","RAR Related Orphan Receptor A","Protein Coding","48","GC15M060488","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RORA"
"RAD51D","RAD51 Paralog D","Protein Coding","40","GC17M035092","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD51D"
"TRIM65","Tripartite Motif Containing 65","Protein Coding","35","GC17M075880","1.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM65"
"GLO1","Glyoxalase I","Protein Coding","45","GC06M041312","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLO1"
"CD2AP","CD2 Associated Protein","Protein Coding","43","GC06P047445","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD2AP"
"SLC25A12","Solute Carrier Family 25 Member 12","Protein Coding","46","GC02M171783","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A12"
"RLIM","Ring Finger Protein, LIM Domain Interacting","Protein Coding","38","GC0XM074583","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RLIM"
"STXBP4","Syntaxin Binding Protein 4","Protein Coding","36","GC17P054968","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STXBP4"
"EXOSC2","Exosome Component 2","Protein Coding","40","GC09P130693","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOSC2"
"KIDINS220","Kinase D Interacting Substrate 220","Protein Coding","41","GC02M008715","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIDINS220"
"NUP133","Nucleoporin 133","Protein Coding","41","GC01M229441","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP133"
"MTAP","Methylthioadenosine Phosphorylase","Protein Coding","47","GC09P021792","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTAP"
"MEPCE","Methylphosphate Capping Enzyme","Protein Coding","32","GC07P100428","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEPCE"
"MIR34C","MicroRNA 34c","RNA Gene","19","GC11P111579","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR34C"
"PSMD12","Proteasome 26S Subunit, Non-ATPase 12","Protein Coding","41","GC17M067337","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD12"
"DNAJC13","DnaJ Heat Shock Protein Family (Hsp40) Member C13","Protein Coding","38","GC03P132417","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC13"
"RDX","Radixin","Protein Coding","49","GC11M109864","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDX"
"TUBA3C","Tubulin Alpha 3c","Protein Coding","37","GC13M019173","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBA3C"
"MAP1LC3C","Microtubule Associated Protein 1 Light Chain 3 Gamma","Protein Coding","32","GC01M241995","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP1LC3C"
"PLXNC1","Plexin C1","Protein Coding","39","GC12P094150","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLXNC1"
"HOXA13","Homeobox A13","Protein Coding","42","GC07M027232","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXA13"
"MYO1C","Myosin IC","Protein Coding","42","GC17M001464","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO1C"
"ANKRD17","Ankyrin Repeat Domain 17","Protein Coding","37","GC04M073074","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD17"
"DDX54","DEAD-Box Helicase 54","Protein Coding","36","GC12M113157","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX54"
"HNRNPUL2","Heterogeneous Nuclear Ribonucleoprotein U Like 2","Protein Coding","33","GC11M062712","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPUL2"
"RNH1","Ribonuclease/Angiogenin Inhibitor 1","Protein Coding","38","GC11M000496","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNH1"
"RPS6KB2","Ribosomal Protein S6 Kinase B2","Protein Coding","46","GC11P067428","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS6KB2"
"XPOT","Exportin For TRNA","Protein Coding","39","GC12P064404","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPOT"
"C9orf78","Chromosome 9 Open Reading Frame 78","Protein Coding","32","GC09M129827","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf78"
"HES6","Hes Family BHLH Transcription Factor 6","Protein Coding","39","GC02M238238","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HES6"
"RPL29","Ribosomal Protein L29","Protein Coding","39","GC03M052001","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL29"
"NCAPH","Non-SMC Condensin I Complex Subunit H","Protein Coding","41","GC02P096365","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAPH"
"KRT2","Keratin 2","Protein Coding","41","GC12M052647","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT2"
"EXOSC6","Exosome Component 6","Protein Coding","34","GC16M070246","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOSC6"
"ACTC1","Actin Alpha Cardiac Muscle 1","Protein Coding","42","GC15M034788","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTC1"
"SMCHD1","Structural Maintenance Of Chromosomes Flexible Hinge Domain Containing 1","Protein Coding","40","GC18P002649","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMCHD1"
"CENPH","Centromere Protein H","Protein Coding","34","GC05P069189","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CENPH"
"RASGRF1","Ras Protein Specific Guanine Nucleotide Releasing Factor 1","Protein Coding","42","GC15M078959","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASGRF1"
"CXorf56","Chromosome X Open Reading Frame 56","Protein Coding","35","GC0XM119538","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXorf56"
"LGALS7","Galectin 7","Protein Coding","38","GC19M038770","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS7"
"MEF2A","Myocyte Enhancer Factor 2A","Protein Coding","47","GC15P099565","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEF2A"
"MEF2D","Myocyte Enhancer Factor 2D","Protein Coding","43","GC01M156463","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEF2D"
"MED27","Mediator Complex Subunit 27","Protein Coding","36","GC09M131860","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED27"
"CIP2A","Cellular Inhibitor Of PP2A","Protein Coding","29","GC03M108545","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIP2A"
"NDUFV3","NADH:Ubiquinone Oxidoreductase Subunit V3","Protein Coding","41","GC21P042879","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFV3"
"CCDC6","Coiled-Coil Domain Containing 6","Protein Coding","40","GC10M059788","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC6"
"ADH1C","Alcohol Dehydrogenase 1C (Class I), Gamma Polypeptide","Protein Coding","41","GC04M099336","1.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADH1C"
