Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"EAPP","E2F Associated Phosphoprotein","Protein Coding","35","GC14M034516","3.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EAPP"
"MSI1","Musashi RNA Binding Protein 1","Protein Coding","40","GC12M120341","3.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSI1"
"TRMT6","TRNA Methyltransferase 6","Protein Coding","34","GC20M005937","3.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT6"
"ITGA8","Integrin Subunit Alpha 8","Protein Coding","42","GC10M015513","3.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA8"
"FGL2","Fibrinogen Like 2","Protein Coding","39","GC07M077193","3.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGL2"
"TRMT2B","TRNA Methyltransferase 2 Homolog B","Protein Coding","33","GC0XM100986","3.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT2B"
"RTCB","RNA 2',3'-Cyclic Phosphate And 5'-OH Ligase","Protein Coding","35","GC22M032387","3.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTCB"
"HAND1","Heart And Neural Crest Derivatives Expressed 1","Protein Coding","41","GC05M154450","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAND1"
"SLC27A6","Solute Carrier Family 27 Member 6","Protein Coding","42","GC05P128538","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A6"
"SV2B","Synaptic Vesicle Glycoprotein 2B","Protein Coding","39","GC15P091099","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SV2B"
"PA2G4","Proliferation-Associated 2G4","Protein Coding","41","GC12P056105","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PA2G4"
"S1PR5","Sphingosine-1-Phosphate Receptor 5","Protein Coding","45","GC19M010512","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S1PR5"
"TNFRSF21","TNF Receptor Superfamily Member 21","Protein Coding","45","GC06M047231","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF21"
"HINT2","Histidine Triad Nucleotide Binding Protein 2","Protein Coding","38","GC09M035812","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HINT2"
"HDLBP","High Density Lipoprotein Binding Protein","Protein Coding","39","GC02M241227","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDLBP"
"SSX2IP","SSX Family Member 2 Interacting Protein","Protein Coding","37","GC01M084643","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSX2IP"
"ATF6B","Activating Transcription Factor 6 Beta","Protein Coding","38","GC06M032115","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF6B"
"PSMG2","Proteasome Assembly Chaperone 2","Protein Coding","34","GC18P013073","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMG2"
"CYP4B1","Cytochrome P450 Family 4 Subfamily B Member 1","Protein Coding","43","GC01P046757","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4B1"
"CEACAM7","CEA Cell Adhesion Molecule 7","Protein Coding","37","GC19M041673","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEACAM7"
"EFR3B","EFR3 Homolog B","Protein Coding","34","GC02P025002","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFR3B"
"SUV39H2","Suppressor Of Variegation 3-9 Homolog 2","Protein Coding","41","GC10P014878","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUV39H2"
"NELFA","Negative Elongation Factor Complex Member A","Protein Coding","36","GC04M001985","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NELFA"
"NAP1L2","Nucleosome Assembly Protein 1 Like 2","Protein Coding","35","GC0XM073212","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAP1L2"
"VPS28","VPS28 Subunit Of ESCRT-I","Protein Coding","39","GC08M144424","3.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS28"
"MIR383","MicroRNA 383","RNA Gene","13","GC08M014853","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR383"
"REG1B","Regenerating Family Member 1 Beta","Protein Coding","38","GC02M079086","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REG1B"
"RAB5C","RAB5C, Member RAS Oncogene Family","Protein Coding","41","GC17M042124","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB5C"
"SH2D2A","SH2 Domain Containing 2A","Protein Coding","40","GC01M156776","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH2D2A"
"KRT78","Keratin 78","Protein Coding","34","GC12M052837","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT78"
"ST8SIA4","ST8 Alpha-N-Acetyl-Neuraminide Alpha-2,8-Sialyltransferase 4","Protein Coding","41","GC05M100806","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST8SIA4"
"DLEU2","Deleted In Lymphocytic Leukemia 2","RNA Gene","21","GC13M049982","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLEU2"
"ASGR2","Asialoglycoprotein Receptor 2","Protein Coding","39","GC17M007101","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASGR2"
"MIPEP","Mitochondrial Intermediate Peptidase","Protein Coding","42","GC13M023730","3.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIPEP"
"RPL24","Ribosomal Protein L24","Protein Coding","39","GC03M101681","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL24"
"FNDC3A","Fibronectin Type III Domain Containing 3A","Protein Coding","36","GC13P048975","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNDC3A"
"KIRREL1","Kirre Like Nephrin Family Adhesion Molecule 1","Protein Coding","30","GC01P157994","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIRREL1"
"JAM3","Junctional Adhesion Molecule 3","Protein Coding","45","GC11P134068","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAM3"
"NOL3","Nucleolar Protein 3","Protein Coding","42","GC16P067173","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOL3"
"SLC16A7","Solute Carrier Family 16 Member 7","Protein Coding","42","GC12P059596","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A7"
"CLASRP","CLK4 Associating Serine/Arginine Rich Protein","Protein Coding","32","GC19P045039","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLASRP"
"RNPEP","Arginyl Aminopeptidase","Protein Coding","40","GC01P201982","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNPEP"
"PKP3","Plakophilin 3","Protein Coding","38","GC11P000394","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKP3"
"FMNL2","Formin Like 2","Protein Coding","38","GC02P152335","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMNL2"
"GPR39","G Protein-Coupled Receptor 39","Protein Coding","40","GC02P132493","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR39"
"ZFAS1","ZNFX1 Antisense RNA 1","RNA Gene","17","GC20P049276","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFAS1"
"OTUB2","OTU Deubiquitinase, Ubiquitin Aldehyde Binding 2","Protein Coding","37","GC14P094023","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTUB2"
"SLC9A9","Solute Carrier Family 9 Member A9","Protein Coding","38","GC03M143265","3.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A9"
"CAND1","Cullin Associated And Neddylation Dissociated 1","Protein Coding","37","GC12P067270","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAND1"
"CYGB","Cytoglobin","Protein Coding","38","GC17M076527","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYGB"
"LARP6","La Ribonucleoprotein 6, Translational Regulator","Protein Coding","33","GC15M070829","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARP6"
"CEP295","Centrosomal Protein 295","Protein Coding","28","GC11P093661","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP295"
"GOLGA3","Golgin A3","Protein Coding","34","GC12M132768","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGA3"
"SULT1A2","Sulfotransferase Family 1A Member 2","Protein Coding","41","GC16M028591","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SULT1A2"
"ZNRF1","Zinc And Ring Finger 1","Protein Coding","39","GC16P075033","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNRF1"
"CDHR5","Cadherin Related Family Member 5","Protein Coding","38","GC11M000629","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDHR5"
"SEPHS1","Selenophosphate Synthetase 1","Protein Coding","42","GC10M013317","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEPHS1"
"POU4F1","POU Class 4 Homeobox 1","Protein Coding","37","GC13M078598","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POU4F1"
"ILVBL","IlvB Acetolactate Synthase Like","Protein Coding","36","GC19M015116","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ILVBL"
"GOLIM4","Golgi Integral Membrane Protein 4","Protein Coding","34","GC03M168008","3.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLIM4"
"PCNX2","Pecanex 2","Protein Coding","26","GC01M232985","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNX2"
"AIG1","Androgen Induced 1","Protein Coding","37","GC06P143059","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIG1"
"LIN7C","Lin-7 Homolog C, Crumbs Cell Polarity Complex Component","Protein Coding","38","GC11M027494","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN7C"
"SLC44A2","Solute Carrier Family 44 Member 2","Protein Coding","41","GC19P010602","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC44A2"
"PLPP6","Phospholipid Phosphatase 6","Protein Coding","28","GC09P004663","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLPP6"
"MRM2","Mitochondrial RRNA Methyltransferase 2","Protein Coding","31","GC07M002234","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRM2"
"STK25","Serine/Threonine Kinase 25","Protein Coding","40","GC02M241492","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK25"
"MAT2B","Methionine Adenosyltransferase 2B","Protein Coding","38","GC05P163523","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAT2B"
"SSPN","Sarcospan","Protein Coding","36","GC12P026118","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSPN"
"SMU1","SMU1 DNA Replication Regulator And Spliceosomal Factor","Protein Coding","36","GC09M033041","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMU1"
"MFAP1","Microfibril Associated Protein 1","Protein Coding","35","GC15M043804","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFAP1"
"PRDM6","PR/SET Domain 6","Protein Coding","40","GC05P123035","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM6"
"H2BC11","H2B Clustered Histone 11","Protein Coding","28","GC06M027134","3.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC11"
"LOC108684022","FRAXA Repeat Instability Region","Biological Region","2","GC0XU902349","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC108684022"
"TMEM114","Transmembrane Protein 114","Protein Coding","28","GC16M008537","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM114"
"WWC2","WW And C2 Domain Containing 2","Protein Coding","36","GC04P183099","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WWC2"
"SLC30A2","Solute Carrier Family 30 Member 2","Protein Coding","42","GC01M026048","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC30A2"
"SLC16A4","Solute Carrier Family 16 Member 4","Protein Coding","38","GC01M110362","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A4"
"TUT1","Terminal Uridylyl Transferase 1, U6 SnRNA-Specific","Protein Coding","36","GC11M062576","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUT1"
"MIR26A2","MicroRNA 26a-2","RNA Gene","18","GC12M057824","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26A2"
"LANCL2","LanC Like 2","Protein Coding","35","GC07P055365","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LANCL2"
"APPL2","Adaptor Protein, Phosphotyrosine Interacting With PH Domain And Leucine Zipper 2","Protein Coding","34","GC12M105173","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APPL2"
"NMI","N-Myc And STAT Interactor","Protein Coding","39","GC02M151270","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMI"
"H3C2","H3 Clustered Histone 2","Protein Coding","31","GC06M026032","3.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3C2"
"VPS39","VPS39 Subunit Of HOPS Complex","Protein Coding","38","GC15M042159","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS39"
"NUDC","Nuclear Distribution C, Dynein Complex Regulator","Protein Coding","42","GC01P026932","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDC"
"ZC3H12A","Zinc Finger CCCH-Type Containing 12A","Protein Coding","36","GC01P037474","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H12A"
"BST1","Bone Marrow Stromal Cell Antigen 1","Protein Coding","41","GC04P015704","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BST1"
"GCAT","Glycine C-Acetyltransferase","Protein Coding","42","GC22P037807","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCAT"
"PDIA4","Protein Disulfide Isomerase Family A Member 4","Protein Coding","42","GC07M149003","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDIA4"
"COL24A1","Collagen Type XXIV Alpha 1 Chain","Protein Coding","36","GC01M085729","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL24A1"
"TAF8","TATA-Box Binding Protein Associated Factor 8","Protein Coding","36","GC06P042050","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF8"
"USP1","Ubiquitin Specific Peptidase 1","Protein Coding","43","GC01P062436","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP1"
"COP1","COP1 E3 Ubiquitin Ligase","Protein Coding","32","GC01M175944","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COP1"
"CTNNA2","Catenin Alpha 2","Protein Coding","42","GC02P079185","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNNA2"
"RPS18","Ribosomal Protein S18","Protein Coding","41","GC06P033521","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS18"
"ATRN","Attractin","Protein Coding","36","GC20P003471","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATRN"
"KLF3","Kruppel Like Factor 3","Protein Coding","39","GC04P038668","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF3"
"USP11","Ubiquitin Specific Peptidase 11","Protein Coding","41","GC0XP047232","3.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP11"
"KLK15","Kallikrein Related Peptidase 15","Protein Coding","41","GC19M050825","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK15"
"CLDN6","Claudin 6","Protein Coding","40","GC16M003014","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN6"
"DNAJC11","DnaJ Heat Shock Protein Family (Hsp40) Member C11","Protein Coding","35","GC01M006634","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC11"
"RAD9B","RAD9 Checkpoint Clamp Component B","Protein Coding","36","GC12P110502","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD9B"
"BPIFA1","BPI Fold Containing Family A Member 1","Protein Coding","36","GC20P033235","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPIFA1"
"MSMO1","Methylsterol Monooxygenase 1","Protein Coding","43","GC04P165327","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSMO1"
"ANGPT4","Angiopoietin 4","Protein Coding","40","GC20M000869","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPT4"
"UGDH","UDP-Glucose 6-Dehydrogenase","Protein Coding","44","GC04M039502","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGDH"
"HDAC10","Histone Deacetylase 10","Protein Coding","43","GC22M050245","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC10"
"NTPCR","Nucleoside-Triphosphatase, Cancer-Related","Protein Coding","36","GC01P232950","3.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTPCR"
"RBM10","RNA Binding Motif Protein 10","Protein Coding","39","GC0XP047154","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM10"
"MAFK","MAF BZIP Transcription Factor K","Protein Coding","37","GC07P001531","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAFK"
"P2RY4","Pyrimidinergic Receptor P2Y4","Protein Coding","42","GC0XM070258","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RY4"
"DAND5","DAN Domain BMP Antagonist Family Member 5","Protein Coding","36","GC19P012965","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAND5"
"SMYD3","SET And MYND Domain Containing 3","Protein Coding","42","GC01M245749","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMYD3"
"NFE2L3","Nuclear Factor, Erythroid 2 Like 3","Protein Coding","36","GC07P026152","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFE2L3"
"GRM8","Glutamate Metabotropic Receptor 8","Protein Coding","45","GC07M126438","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM8"
"ALDH6A1","Aldehyde Dehydrogenase 6 Family Member A1","Protein Coding","46","GC14M074059","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH6A1"
"NDUFAF7","NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 7","Protein Coding","34","GC02P037231","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAF7"
"COLEC10","Collectin Subfamily Member 10","Protein Coding","39","GC08P118952","3.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COLEC10"
"RBM19","RNA Binding Motif Protein 19","Protein Coding","35","GC12M113816","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM19"
"YBX2","Y-Box Binding Protein 2","Protein Coding","38","GC17M007288","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YBX2"
"GDI2","GDP Dissociation Inhibitor 2","Protein Coding","39","GC10M005765","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDI2"
"CHRDL1","Chordin Like 1","Protein Coding","41","GC0XM110674","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRDL1"
"SF3B6","Splicing Factor 3b Subunit 6","Protein Coding","35","GC02M024067","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SF3B6"
"SLC6A13","Solute Carrier Family 6 Member 13","Protein Coding","43","GC12M000200","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A13"
"MUC7","Mucin 7, Secreted","Protein Coding","38","GC04P070430","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC7"
"ABCF1","ATP Binding Cassette Subfamily F Member 1","Protein Coding","39","GC06P030571","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCF1"
"WIZ","WIZ Zinc Finger","Protein Coding","35","GC19M015419","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WIZ"
"PRRX1","Paired Related Homeobox 1","Protein Coding","42","GC01P170662","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRX1"
"NCOA5","Nuclear Receptor Coactivator 5","Protein Coding","36","GC20M046060","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCOA5"
"HOXB1","Homeobox B1","Protein Coding","43","GC17M048528","3.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXB1"
"NFKBIE","NFKB Inhibitor Epsilon","Protein Coding","39","GC06M044258","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIE"
"H2AC11","H2A Clustered Histone 11","Protein Coding","29","GC06P028371","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC11"
"ALKBH5","AlkB Homolog 5, RNA Demethylase","Protein Coding","34","GC17P018183","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALKBH5"
"ATP9B","ATPase Phospholipid Transporting 9B (Putative)","Protein Coding","38","GC18P079047","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP9B"
"NECTIN3","Nectin Cell Adhesion Molecule 3","Protein Coding","33","GC03P111071","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NECTIN3"
"NEMP2","Nuclear Envelope Integral Membrane Protein 2","Protein Coding","24","GC02M190455","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEMP2"
"SYT5","Synaptotagmin 5","Protein Coding","38","GC19M055172","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT5"
"TNIK","TRAF2 And NCK Interacting Kinase","Protein Coding","44","GC03M171061","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNIK"
"CAP1","Cyclase Associated Actin Cytoskeleton Regulatory Protein 1","Protein Coding","40","GC01P040041","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAP1"
"MEF2B","Myocyte Enhancer Factor 2B","Protein Coding","37","GC19M019150","3.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEF2B"
"OSBPL8","Oxysterol Binding Protein Like 8","Protein Coding","38","GC12M076354","3.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSBPL8"
"SASH1","SAM And SH3 Domain Containing 1","Protein Coding","39","GC06P148212","3.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SASH1"
"H3C7","H3 Clustered Histone 7","Protein Coding","26","GC06M027059","3.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3C7"
"LST1","Leukocyte Specific Transcript 1","Protein Coding","35","GC06P033400","3.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LST1"
"COL19A1","Collagen Type XIX Alpha 1 Chain","Protein Coding","37","GC06P069866","3.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL19A1"
"EPHB6","EPH Receptor B6","Protein Coding","45","GC07P144739","3.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB6"
"GALNT13","Polypeptide N-Acetylgalactosaminyltransferase 13","Protein Coding","39","GC02P153871","3.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT13"
"LILRB3","Leukocyte Immunoglobulin Like Receptor B3","Protein Coding","39","GC19M054216","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LILRB3"
"MARCHF9","Membrane Associated Ring-CH-Type Finger 9","Protein Coding","27","GC12P057754","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARCHF9"
"PROZ","Protein Z, Vitamin K Dependent Plasma Glycoprotein","Protein Coding","41","GC13P113158","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROZ"
"PLXDC2","Plexin Domain Containing 2","Protein Coding","37","GC10P019769","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLXDC2"
"CLDN10","Claudin 10","Protein Coding","41","GC13P095433","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN10"
"FYB1","FYN Binding Protein 1","Protein Coding","34","GC05M039105","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FYB1"
"TBX6","T-Box Transcription Factor 6","Protein Coding","39","GC16M030085","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX6"
"BRWD1","Bromodomain And WD Repeat Domain Containing 1","Protein Coding","39","GC21M039184","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRWD1"
"SEC16B","SEC16 Homolog B, Endoplasmic Reticulum Export Factor","Protein Coding","37","GC01M177923","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC16B"
"WDR77","WD Repeat Domain 77","Protein Coding","38","GC01M111439","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR77"
"VPS29","VPS29 Retromer Complex Component","Protein Coding","41","GC12M110491","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS29"
"DNAH2","Dynein Axonemal Heavy Chain 2","Protein Coding","35","GC17P007717","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAH2"
"ATP6V1D","ATPase H+ Transporting V1 Subunit D","Protein Coding","41","GC14M067294","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1D"
"SF3A1","Splicing Factor 3a Subunit 1","Protein Coding","38","GC22M030331","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SF3A1"
"LRP2BP","LRP2 Binding Protein","Protein Coding","32","GC04M185363","3.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP2BP"
"PRMT3","Protein Arginine Methyltransferase 3","Protein Coding","42","GC11P020409","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT3"
"OST4","Oligosaccharyltransferase Complex Subunit 4, Non-Catalytic","Protein Coding","26","GC02M027070","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OST4"
"MAST1","Microtubule Associated Serine/Threonine Kinase 1","Protein Coding","41","GC19P012834","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAST1"
"PARPBP","PARP1 Binding Protein","Protein Coding","31","GC12P102120","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARPBP"
"NDFIP2","Nedd4 Family Interacting Protein 2","Protein Coding","34","GC13P079481","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDFIP2"
"IQSEC1","IQ Motif And Sec7 Domain ArfGEF 1","Protein Coding","40","GC03M015399","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQSEC1"
"CCDC92","Coiled-Coil Domain Containing 92","Protein Coding","34","GC12M123918","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC92"
"MIR133A1","MicroRNA 133a-1","RNA Gene","15","GC18M021826","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR133A1"
"PTPN5","Protein Tyrosine Phosphatase Non-Receptor Type 5","Protein Coding","43","GC11M018727","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN5"
"KPNA5","Karyopherin Subunit Alpha 5","Protein Coding","38","GC06P116681","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA5"
"MYH4","Myosin Heavy Chain 4","Protein Coding","39","GC17M010443","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH4"
"H2AC15","H2A Clustered Histone 15","Protein Coding","28","GC06M028274","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC15"
"TNXA","Tenascin XA (Pseudogene)","Pseudogene","24","GC06M032396","3.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNXA"
