Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"VCAM1","Vascular Cell Adhesion Molecule 1","Protein Coding","46","GC01P100719","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"NOS3","Nitric Oxide Synthase 3","Protein Coding","50","GC07P150990","3.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS3"
"MAPK3","Mitogen-Activated Protein Kinase 3","Protein Coding","49","GC16M030117","3.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK3"
"MAPK14","Mitogen-Activated Protein Kinase 14","Protein Coding","52","GC06P046047","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14"
"ALDH2","Aldehyde Dehydrogenase 2 Family Member","Protein Coding","50","GC12P111766","3.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH2"
"TRIM31","Tripartite Motif Containing 31","Protein Coding","37","GC06M030652","3.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM31"
"BSG","Basigin (Ok Blood Group)","Protein Coding","44","GC19P000571","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BSG"
"CXCR4","C-X-C Motif Chemokine Receptor 4","Protein Coding","52","GC02M136114","3.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR4"
"E2F1","E2F Transcription Factor 1","Protein Coding","44","GC20M033675","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=E2F1"
"MSH2","MutS Homolog 2","Protein Coding","48","GC02P047402","3.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH2"
"LIX1L","Limb And CNS Expressed 1 Like","Protein Coding","32","GC01M145935","3.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIX1L"
"JAK2","Janus Kinase 2","Protein Coding","54","GC09P004985","3.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAK2"
"CDK1","Cyclin Dependent Kinase 1","Protein Coding","46","GC10P060772","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK1"
"BAX","BCL2 Associated X, Apoptosis Regulator","Protein Coding","48","GC19P048954","3.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAX"
"GAST","Gastrin","Protein Coding","40","GC17P041712","3.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAST"
"GSK3B","Glycogen Synthase Kinase 3 Beta","Protein Coding","50","GC03M119821","3.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B"
"VDR","Vitamin D Receptor","Protein Coding","52","GC12M047841","3.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDR"
"SMAD5","SMAD Family Member 5","Protein Coding","42","GC05P136132","3.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD5"
"CDKN2A","Cyclin Dependent Kinase Inhibitor 2A","Protein Coding","51","GC09M021967","3.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2A"
"BMPR2","Bone Morphogenetic Protein Receptor Type 2","Protein Coding","50","GC02P202376","3.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMPR2"
"RELA","RELA Proto-Oncogene, NF-KB Subunit","Protein Coding","50","GC11M065653","3.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELA"
"CYP1A1","Cytochrome P450 Family 1 Subfamily A Member 1","Protein Coding","46","GC15M074719","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP1A1"
"PIK3R1","Phosphoinositide-3-Kinase Regulatory Subunit 1","Protein Coding","51","GC05P068215","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3R1"
"ACE","Angiotensin I Converting Enzyme","Protein Coding","49","GC17P063477","3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE"
"HSPB1","Heat Shock Protein Family B (Small) Member 1","Protein Coding","51","GC07P076302","2.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB1"
"SRF","Serum Response Factor","Protein Coding","42","GC06P043171","2.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRF"
"TWIST1","Twist Family BHLH Transcription Factor 1","Protein Coding","45","GC07M019020","2.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TWIST1"
"TGFA","Transforming Growth Factor Alpha","Protein Coding","46","GC02M070447","2.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFA"
"ARNTL","Aryl Hydrocarbon Receptor Nuclear Translocator Like","Protein Coding","42","GC11P013276","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARNTL"
"PPP1R10","Protein Phosphatase 1 Regulatory Subunit 10","Protein Coding","38","GC06M030600","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R10"
"ITGB3","Integrin Subunit Beta 3","Protein Coding","49","GC17P047254","2.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB3"
"SLC2A1","Solute Carrier Family 2 Member 1","Protein Coding","52","GC01M042925","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A1"
"ERBB2","Erb-B2 Receptor Tyrosine Kinase 2","Protein Coding","54","GC17P039687","2.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERBB2"
"H4C2","H4 Clustered Histone 2","Protein Coding","30","GC06M026026","2.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C2"
"PARP1","Poly(ADP-Ribose) Polymerase 1","Protein Coding","49","GC01M226360","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP1"
"PPARA","Peroxisome Proliferator Activated Receptor Alpha","Protein Coding","46","GC22P046150","2.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARA"
"TP73","Tumor Protein P73","Protein Coding","46","GC01P003652","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP73"
"NBPF9","NBPF Member 9","Protein Coding","26","GC01M149055","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBPF9"
"YAP1","Yes Associated Protein 1","Protein Coding","47","GC11P102110","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YAP1"
"TNNC1","Troponin C1, Slow Skeletal And Cardiac Type","Protein Coding","46","GC03M052452","2.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNNC1"
"CSF3","Colony Stimulating Factor 3","Protein Coding","41","GC17P040015","2.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF3"
"SMAD2","SMAD Family Member 2","Protein Coding","46","GC18M047809","2.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD2"
"PLAU","Plasminogen Activator, Urokinase","Protein Coding","52","GC10P073909","2.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAU"
"H1-6","H1.6 Linker Histone, Cluster Member","Protein Coding","29","GC06M027052","2.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H1-6"
"CDKN3","Cyclin Dependent Kinase Inhibitor 3","Protein Coding","40","GC14P054398","2.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN3"
"CAV1","Caveolin 1","Protein Coding","48","GC07P116524","2.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1"
"IDH1","Isocitrate Dehydrogenase (NADP(+)) 1","Protein Coding","53","GC02M208236","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDH1"
"PSMD2","Proteasome 26S Subunit, Non-ATPase 2","Protein Coding","43","GC03P184298","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD2"
"CDK2","Cyclin Dependent Kinase 2","Protein Coding","53","GC12P055966","2.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK2"
"MAPT","Microtubule Associated Protein Tau","Protein Coding","50","GC17P045894","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPT"
"EEA1","Early Endosome Antigen 1","Protein Coding","43","GC12M092770","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEA1"
"TOPBP1","DNA Topoisomerase II Binding Protein 1","Protein Coding","41","GC03M133600","2.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOPBP1"
"SIRT1","Sirtuin 1","Protein Coding","49","GC10P067884","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRT1"
"GRB2","Growth Factor Receptor Bound Protein 2","Protein Coding","49","GC17M075318","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRB2"
"TNNC2","Troponin C2, Fast Skeletal Type","Protein Coding","38","GC20M045823","2.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNNC2"
"ETS1","ETS Proto-Oncogene 1, Transcription Factor","Protein Coding","49","GC11M128458","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETS1"
"MYBPC1","Myosin Binding Protein C1","Protein Coding","43","GC12P101568","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYBPC1"
"MIR122","MicroRNA 122","RNA Gene","19","GC18P058451","2.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR122"
"RPS27A","Ribosomal Protein S27a","Protein Coding","43","GC02P055231","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS27A"
"HLA-H","Major Histocompatibility Complex, Class I, H (Pseudogene)","Pseudogene","26","GC06P033180","2.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-H"
"ACTG1","Actin Gamma 1","Protein Coding","49","GC17M081509","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTG1"
"BNIP2","BCL2 Interacting Protein 2","Protein Coding","39","GC15M059659","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BNIP2"
"PRKCB","Protein Kinase C Beta","Protein Coding","47","GC16P023872","2.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCB"
"ANKH","ANKH Inorganic Pyrophosphate Transport Regulator","Protein Coding","41","GC05M014706","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKH"
"WDR75","WD Repeat Domain 75","Protein Coding","34","GC02P189441","2.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR75"
"PPP1CA","Protein Phosphatase 1 Catalytic Subunit Alpha","Protein Coding","48","GC11M067415","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1CA"
"BIRC5","Baculoviral IAP Repeat Containing 5","Protein Coding","46","GC17P078214","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC5"
"PTPN11","Protein Tyrosine Phosphatase Non-Receptor Type 11","Protein Coding","53","GC12P112418","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN11"
"SMARCA4","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily A, Member 4","Protein Coding","50","GC19P010932","2.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA4"
"PTK2","Protein Tyrosine Kinase 2","Protein Coding","47","GC08M140657","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTK2"
"GALNT11","Polypeptide N-Acetylgalactosaminyltransferase 11","Protein Coding","40","GC07P152025","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT11"
"PTH","Parathyroid Hormone","Protein Coding","47","GC11M013492","2.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTH"
"F2R","Coagulation Factor II Thrombin Receptor","Protein Coding","46","GC05P076716","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2R"
"RAC1","Rac Family Small GTPase 1","Protein Coding","50","GC07P006380","2.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC1"
"TRIM38","Tripartite Motif Containing 38","Protein Coding","38","GC06P025962","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM38"
"EGLN1","Egl-9 Family Hypoxia Inducible Factor 1","Protein Coding","49","GC01M231363","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGLN1"
"IDH2","Isocitrate Dehydrogenase (NADP(+)) 2","Protein Coding","52","GC15M090083","2.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDH2"
"CYP2E1","Cytochrome P450 Family 2 Subfamily E Member 1","Protein Coding","45","GC10P133520","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2E1"
"BECN1","Beclin 1","Protein Coding","46","GC17M042810","2.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BECN1"
"SQSTM1","Sequestosome 1","Protein Coding","49","GC05P179806","2.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SQSTM1"
"AMDHD1","Amidohydrolase Domain Containing 1","Protein Coding","38","GC12P095943","2.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMDHD1"
"PKM","Pyruvate Kinase M1/2","Protein Coding","46","GC15M072199","2.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKM"
"SELP","Selectin P","Protein Coding","46","GC01M169558","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELP"
"CD81","CD81 Molecule","Protein Coding","47","GC11P002377","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD81"
"UNC13D","Unc-13 Homolog D","Protein Coding","43","GC17M075827","2.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC13D"
"AURKB","Aurora Kinase B","Protein Coding","49","GC17M008770","2.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AURKB"
"FADS2","Fatty Acid Desaturase 2","Protein Coding","44","GC11P061792","2.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FADS2"
"CCNB1","Cyclin B1","Protein Coding","47","GC05P069167","2.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNB1"
"TGFB2","Transforming Growth Factor Beta 2","Protein Coding","50","GC01P218345","2.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB2"
"STK11","Serine/Threonine Kinase 11","Protein Coding","49","GC19P001177","2.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK11"
"PIN1","Peptidylprolyl Cis/Trans Isomerase, NIMA-Interacting 1","Protein Coding","46","GC19P009835","2.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIN1"
"RAF1","Raf-1 Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","54","GC03M012583","2.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAF1"
"HLA-F","Major Histocompatibility Complex, Class I, F","Protein Coding","41","GC06P033159","2.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-F"
"LTF","Lactotransferrin","Protein Coding","43","GC03M046435","2.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTF"
"KDR","Kinase Insert Domain Receptor","Protein Coding","53","GC04M055078","2.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDR"
"LCN2","Lipocalin 2","Protein Coding","44","GC09P128149","2.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCN2"
"WDR11","WD Repeat Domain 11","Protein Coding","38","GC10P120851","2.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR11"
"CCNA2","Cyclin A2","Protein Coding","45","GC04M121816","2.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2"
"PRKCA","Protein Kinase C Alpha","Protein Coding","50","GC17P066302","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCA"
"FGFR4","Fibroblast Growth Factor Receptor 4","Protein Coding","52","GC05P177086","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR4"
"CHMP2B","Charged Multivesicular Body Protein 2B","Protein Coding","43","GC03P087277","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHMP2B"
"CDK6","Cyclin Dependent Kinase 6","Protein Coding","54","GC07M092604","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK6"
"CDH1","Cadherin 1","Protein Coding","50","GC16P068737","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH1"
"TRIM10","Tripartite Motif Containing 10","Protein Coding","35","GC06M030151","2.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM10"
"FAS","Fas Cell Surface Death Receptor","Protein Coding","50","GC10P088969","2.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS"
"CYP17A1","Cytochrome P450 Family 17 Subfamily A Member 1","Protein Coding","49","GC10M102830","2.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP17A1"
"TRIM15","Tripartite Motif Containing 15","Protein Coding","34","GC06P033227","2.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM15"
"MYBPC2","Myosin Binding Protein C2","Protein Coding","38","GC19P050432","2.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYBPC2"
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","54","GC07M140719","2.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"MCL1","MCL1 Apoptosis Regulator, BCL2 Family Member","Protein Coding","47","GC01M150673","2.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCL1"
"ELK1","ETS Transcription Factor ELK1","Protein Coding","44","GC0XM047635","2.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELK1"
"EGR1","Early Growth Response 1","Protein Coding","43","GC05P138465","2.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGR1"
"SMAD6","SMAD Family Member 6","Protein Coding","45","GC15P066702","2.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD6"
"F13A1","Coagulation Factor XIII A Chain","Protein Coding","45","GC06M006144","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13A1"
"SET","SET Nuclear Proto-Oncogene","Protein Coding","47","GC09P128684","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SET"
"CCNE1","Cyclin E1","Protein Coding","47","GC19P029811","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNE1"
"MAP2K1","Mitogen-Activated Protein Kinase Kinase 1","Protein Coding","54","GC15P066386","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP2K1"
"WHRN","Whirlin","Protein Coding","32","GC09M114403","2.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WHRN"
"SLC17A2","Solute Carrier Family 17 Member 2","Protein Coding","35","GC06M025912","2.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC17A2"
"PPOX","Protoporphyrinogen Oxidase","Protein Coding","43","GC01P161167","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPOX"
"LEF1","Lymphoid Enhancer Binding Factor 1","Protein Coding","47","GC04M108047","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEF1"
"DKK1","Dickkopf WNT Signaling Pathway Inhibitor 1","Protein Coding","45","GC10P052314","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DKK1"
"CTDSP2","CTD Small Phosphatase 2","Protein Coding","39","GC12M057819","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTDSP2"
"ENO1","Enolase 1","Protein Coding","47","GC01M008861","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO1"
"SMARCA2","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily A, Member 2","Protein Coding","49","GC09P001980","2.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA2"
"AKT2","AKT Serine/Threonine Kinase 2","Protein Coding","54","GC19M040230","2.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT2"
"TPX2","TPX2 Microtubule Nucleation Factor","Protein Coding","41","GC20P031739","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPX2"
"H1-1","H1.1 Linker Histone, Cluster Member","Protein Coding","31","GC06M026018","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H1-1"
"BIRC3","Baculoviral IAP Repeat Containing 3","Protein Coding","46","GC11P102317","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC3"
"EPAS1","Endothelial PAS Domain Protein 1","Protein Coding","49","GC02P046293","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPAS1"
"AURKA","Aurora Kinase A","Protein Coding","50","GC20M056370","2.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AURKA"
"NAT2","N-Acetyltransferase 2","Protein Coding","42","GC08P018391","2.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAT2"
"CASP7","Caspase 7","Protein Coding","50","GC10P113679","2.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP7"
"SKIV2L","Ski2 Like RNA Helicase","Protein Coding","43","GC06P031958","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKIV2L"
"ETV4","ETS Variant Transcription Factor 4","Protein Coding","43","GC17M043527","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETV4"
"IRF1","Interferon Regulatory Factor 1","Protein Coding","47","GC05M132481","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF1"
"ZKSCAN8","Zinc Finger With KRAB And SCAN Domains 8","Protein Coding","33","GC06P028438","2.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZKSCAN8"
"XBP1","X-Box Binding Protein 1","Protein Coding","46","GC22M028794","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XBP1"
"TTC37","Tetratricopeptide Repeat Domain 37","Protein Coding","39","GC05M095463","2.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC37"
"INSR","Insulin Receptor","Protein Coding","54","GC19M007112","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INSR"
"USF2","Upstream Transcription Factor 2, C-Fos Interacting","Protein Coding","39","GC19P035268","2.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USF2"
"BMP7","Bone Morphogenetic Protein 7","Protein Coding","45","GC20M057168","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP7"
"H2BC3","H2B Clustered Histone 3","Protein Coding","28","GC06M026044","2.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC3"
"E2F2","E2F Transcription Factor 2","Protein Coding","42","GC01M023520","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=E2F2"
"TFDP1","Transcription Factor Dp-1","Protein Coding","45","GC13P113584","2.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFDP1"
"SLC20A1","Solute Carrier Family 20 Member 1","Protein Coding","43","GC02P114899","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC20A1"
"ZNF165","Zinc Finger Protein 165","Protein Coding","34","GC06P028080","2.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF165"
"ATF4","Activating Transcription Factor 4","Protein Coding","46","GC22P039519","2.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF4"
"FASLG","Fas Ligand","Protein Coding","47","GC01P172628","2.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FASLG"
"FHOD3","Formin Homology 2 Domain Containing 3","Protein Coding","37","GC18P036297","2.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHOD3"
"CCR5","C-C Motif Chemokine Receptor 5 (Gene/Pseudogene)","Protein Coding","47","GC03P046384","2.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR5"
"BTN2A2","Butyrophilin Subfamily 2 Member A2","Protein Coding","36","GC06P026382","2.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN2A2"
"NPPB","Natriuretic Peptide B","Protein Coding","44","GC01M011858","2.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPPB"
"AGK","Acylglycerol Kinase","Protein Coding","41","GC07P141551","2.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGK"
"HMOX2","Heme Oxygenase 2","Protein Coding","47","GC16P004474","2.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMOX2"
"RHOA","Ras Homolog Family Member A","Protein Coding","46","GC03M049359","2.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOA"
"BTN3A3","Butyrophilin Subfamily 3 Member A3","Protein Coding","35","GC06P028022","2.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN3A3"
"H3C2","H3 Clustered Histone 2","Protein Coding","31","GC06M026032","2.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3C2"
"SKP2","S-Phase Kinase Associated Protein 2","Protein Coding","44","GC05P036103","2.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKP2"
"FGF8","Fibroblast Growth Factor 8","Protein Coding","47","GC10M101770","2.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF8"
"IFNA2","Interferon Alpha 2","Protein Coding","41","GC09M021374","2.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNA2"
"MLH1","MutL Homolog 1","Protein Coding","47","GC03P036993","2.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLH1"
"FGB","Fibrinogen Beta Chain","Protein Coding","46","GC04P154564","2.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGB"
"AHR","Aryl Hydrocarbon Receptor","Protein Coding","49","GC07P016916","2.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHR"
"AHSP","Alpha Hemoglobin Stabilizing Protein","Protein Coding","36","GC16P031527","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHSP"
"EZH2","Enhancer Of Zeste 2 Polycomb Repressive Complex 2 Subunit","Protein Coding","53","GC07M148807","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EZH2"
"ABCB4","ATP Binding Cassette Subfamily B Member 4","Protein Coding","45","GC07M087401","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB4"
"SNCA","Synuclein Alpha","Protein Coding","50","GC04M089724","2.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNCA"
"RXRA","Retinoid X Receptor Alpha","Protein Coding","49","GC09P134317","2.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA"
"TCF4","Transcription Factor 4","Protein Coding","46","GC18M055222","2.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF4"
"WNT1","Wnt Family Member 1","Protein Coding","46","GC12P049041","2.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT1"
"ATOX1","Antioxidant 1 Copper Chaperone","Protein Coding","40","GC05M151743","2.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATOX1"
"MIR200A","MicroRNA 200a","RNA Gene","19","GC01P001296","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR200A"
"GHR","Growth Hormone Receptor","Protein Coding","47","GC05P042429","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHR"
"IL1RN","Interleukin 1 Receptor Antagonist","Protein Coding","48","GC02P114906","2.26","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RN"
"ACTL6A","Actin Like 6A","Protein Coding","39","GC03P179562","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTL6A"
"ARG1","Arginase 1","Protein Coding","50","GC06P131473","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARG1"
"PTCH1","Patched 1","Protein Coding","50","GC09M095442","2.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTCH1"
"TNFRSF1A","TNF Receptor Superfamily Member 1A","Protein Coding","49","GC12M006328","2.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1A"
"BTN3A2","Butyrophilin Subfamily 3 Member A2","Protein Coding","36","GC06P026365","2.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN3A2"
