Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"PPP1R13L","Protein Phosphatase 1 Regulatory Subunit 13 Like","Protein Coding","39","GC19M045379","6.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R13L"
"GGPS1","Geranylgeranyl Diphosphate Synthase 1","Protein Coding","44","GC01P235327","6.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGPS1"
"GDF11","Growth Differentiation Factor 11","Protein Coding","41","GC12P055743","6.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF11"
"PIAS4","Protein Inhibitor Of Activated STAT 4","Protein Coding","43","GC19P004007","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIAS4"
"FGF5","Fibroblast Growth Factor 5","Protein Coding","45","GC04P080266","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF5"
"KCNJ6","Potassium Inwardly Rectifying Channel Subfamily J Member 6","Protein Coding","47","GC21M037607","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ6"
"SERPINA5","Serpin Family A Member 5","Protein Coding","43","GC14P094563","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA5"
"CCT6A","Chaperonin Containing TCP1 Subunit 6A","Protein Coding","39","GC07P056051","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT6A"
"TNFRSF12A","TNF Receptor Superfamily Member 12A","Protein Coding","44","GC16P003018","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF12A"
"ENPEP","Glutamyl Aminopeptidase","Protein Coding","42","GC04P110365","6.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENPEP"
"BHLHA15","Basic Helix-Loop-Helix Family Member A15","Protein Coding","36","GC07P098211","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BHLHA15"
"SNU13","Small Nuclear Ribonucleoprotein 13","Protein Coding","34","GC22M044569","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNU13"
"RRM2","Ribonucleotide Reductase Regulatory Subunit M2","Protein Coding","48","GC02P010123","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM2"
"BHLHE41","Basic Helix-Loop-Helix Family Member E41","Protein Coding","39","GC12M026120","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BHLHE41"
"TST","Thiosulfate Sulfurtransferase","Protein Coding","42","GC22M037010","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TST"
"CSRP3","Cysteine And Glycine Rich Protein 3","Protein Coding","41","GC11M019160","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSRP3"
"IFNW1","Interferon Omega 1","Protein Coding","38","GC09M021103","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNW1"
"SPTBN4","Spectrin Beta, Non-Erythrocytic 4","Protein Coding","39","GC19P040466","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTBN4"
"DNAJC6","DnaJ Heat Shock Protein Family (Hsp40) Member C6","Protein Coding","42","GC01P065248","6.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC6"
"UBE2C","Ubiquitin Conjugating Enzyme E2 C","Protein Coding","46","GC20P045812","6.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2C"
"DUSP13","Dual Specificity Phosphatase 13","Protein Coding","38","GC10M075094","6.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP13"
"CCDC103","Coiled-Coil Domain Containing 103","Protein Coding","35","GC17P044900","6.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC103"
"RFXANK","Regulatory Factor X Associated Ankyrin Containing Protein","Protein Coding","42","GC19P019192","6.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFXANK"
"INSIG1","Insulin Induced Gene 1","Protein Coding","39","GC07P155297","6.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INSIG1"
"CDK5RAP2","CDK5 Regulatory Subunit Associated Protein 2","Protein Coding","42","GC09M120388","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK5RAP2"
"ADAMTS19","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 19","Protein Coding","36","GC05P129460","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS19"
"ST3GAL5","ST3 Beta-Galactoside Alpha-2,3-Sialyltransferase 5","Protein Coding","46","GC02M085839","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST3GAL5"
"ELAVL4","ELAV Like RNA Binding Protein 4","Protein Coding","39","GC01P050025","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELAVL4"
"DPEP1","Dipeptidase 1","Protein Coding","42","GC16P089613","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPEP1"
"PTPRB","Protein Tyrosine Phosphatase Receptor Type B","Protein Coding","45","GC12M070516","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRB"
"UBA52","Ubiquitin A-52 Residue Ribosomal Protein Fusion Product 1","Protein Coding","41","GC19P018563","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBA52"
"APLP1","Amyloid Beta Precursor Like Protein 1","Protein Coding","40","GC19P037732","6.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APLP1"
"GPR68","G Protein-Coupled Receptor 68","Protein Coding","43","GC14M091232","6.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR68"
"SEC23A","Sec23 Homolog A, COPII Coat Complex Component","Protein Coding","44","GC14M039031","6.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC23A"
"CAMK4","Calcium/Calmodulin Dependent Protein Kinase IV","Protein Coding","46","GC05P111223","6.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK4"
"CREB3L3","CAMP Responsive Element Binding Protein 3 Like 3","Protein Coding","38","GC19P004153","6.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREB3L3"
"ZMYND8","Zinc Finger MYND-Type Containing 8","Protein Coding","38","GC20M047209","6.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZMYND8"
"RFC4","Replication Factor C Subunit 4","Protein Coding","41","GC03M186789","6.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFC4"
"CFHR3","Complement Factor H Related 3","Protein Coding","38","GC01P196774","6.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFHR3"
"SCRIB","Scribble Planar Cell Polarity Protein","Protein Coding","41","GC08M143811","6.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCRIB"
"AQP11","Aquaporin 11","Protein Coding","35","GC11P077589","6.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP11"
"ZC3H12A","Zinc Finger CCCH-Type Containing 12A","Protein Coding","36","GC01P037474","6.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H12A"
"PSME3","Proteasome Activator Subunit 3","Protein Coding","41","GC17P042824","6.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSME3"
"ATIC","5-Aminoimidazole-4-Carboxamide Ribonucleotide Formyltransferase/IMP Cyclohydrolase","Protein Coding","45","GC02P215311","6.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATIC"
"HDAC7","Histone Deacetylase 7","Protein Coding","46","GC12M047782","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC7"
"VWA2","Von Willebrand Factor A Domain Containing 2","Protein Coding","35","GC10P114239","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VWA2"
"SPOP","Speckle Type BTB/POZ Protein","Protein Coding","42","GC17M049598","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPOP"
"PLA2G4E","Phospholipase A2 Group IVE","Protein Coding","39","GC15M041981","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLA2G4E"
"COL27A1","Collagen Type XXVII Alpha 1 Chain","Protein Coding","41","GC09P114643","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL27A1"
"NLRP2","NLR Family Pyrin Domain Containing 2","Protein Coding","42","GC19P054953","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP2"
"GABARAPL1","GABA Type A Receptor Associated Protein Like 1","Protein Coding","43","GC12P010212","6.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABARAPL1"
"VASH1","Vasohibin 1","Protein Coding","37","GC14P076761","6.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VASH1"
"SHANK3","SH3 And Multiple Ankyrin Repeat Domains 3","Protein Coding","42","GC22P050674","6.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHANK3"
"ST6GAL1","ST6 Beta-Galactoside Alpha-2,6-Sialyltransferase 1","Protein Coding","43","GC03P186930","6.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST6GAL1"
"RTTN","Rotatin","Protein Coding","36","GC18M070003","6.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTTN"
"PPP1R1A","Protein Phosphatase 1 Regulatory Inhibitor Subunit 1A","Protein Coding","42","GC12M054576","6.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R1A"
"PARP2","Poly(ADP-Ribose) Polymerase 2","Protein Coding","46","GC14P020343","6.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP2"
"GABRG3","Gamma-Aminobutyric Acid Type A Receptor Subunit Gamma3","Protein Coding","42","GC15P026971","6.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRG3"
"GRK3","G Protein-Coupled Receptor Kinase 3","Protein Coding","38","GC22P025517","6.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRK3"
"ACKR3","Atypical Chemokine Receptor 3","Protein Coding","41","GC02P236537","6.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACKR3"
"IFNL1","Interferon Lambda 1","Protein Coding","34","GC19P039296","6.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNL1"
"OPN1MW","Opsin 1, Medium Wave Sensitive","Protein Coding","32","GC0XP154182","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPN1MW"
"FZD7","Frizzled Class Receptor 7","Protein Coding","44","GC02P202034","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD7"
"CSHL1","Chorionic Somatomammotropin Hormone Like 1","Protein Coding","36","GC17M063909","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSHL1"
"RAX2","Retina And Anterior Neural Fold Homeobox 2","Protein Coding","35","GC19M003769","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAX2"
"AIG1","Androgen Induced 1","Protein Coding","37","GC06P143059","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIG1"
"PGD","Phosphogluconate Dehydrogenase","Protein Coding","47","GC01P010398","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGD"
"KLF5","Kruppel Like Factor 5","Protein Coding","43","GC13P073054","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF5"
"TRA2B","Transformer 2 Beta Homolog","Protein Coding","39","GC03M185914","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRA2B"
"LMO2","LIM Domain Only 2","Protein Coding","42","GC11M033858","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMO2"
"MTERF1","Mitochondrial Transcription Termination Factor 1","Protein Coding","35","GC07M091692","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTERF1"
"RNF8","Ring Finger Protein 8","Protein Coding","41","GC06P046068","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF8"
"FMOD","Fibromodulin","Protein Coding","40","GC01M203340","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FMOD"
"CD48","CD48 Molecule","Protein Coding","39","GC01M160648","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD48"
"H3C4","H3 Clustered Histone 4","Protein Coding","30","GC06M027058","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H3C4"
"KCNA3","Potassium Voltage-Gated Channel Subfamily A Member 3","Protein Coding","45","GC01M110654","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNA3"
"TUFM","Tu Translation Elongation Factor, Mitochondrial","Protein Coding","44","GC16M028853","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUFM"
"GREM2","Gremlin 2, DAN Family BMP Antagonist","Protein Coding","41","GC01M240489","6.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GREM2"
"MTF1","Metal Regulatory Transcription Factor 1","Protein Coding","41","GC01M037810","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTF1"
"SYT2","Synaptotagmin 2","Protein Coding","42","GC01M202559","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT2"
"STMN2","Stathmin 2","Protein Coding","39","GC08P079610","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STMN2"
"PPL","Periplakin","Protein Coding","40","GC16M004872","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPL"
"SNRPD2","Small Nuclear Ribonucleoprotein D2 Polypeptide","Protein Coding","39","GC19M045688","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPD2"
"RALA","RAS Like Proto-Oncogene A","Protein Coding","46","GC07P039622","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALA"
"ALDH1A3","Aldehyde Dehydrogenase 1 Family Member A3","Protein Coding","46","GC15P100877","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH1A3"
"PRDX4","Peroxiredoxin 4","Protein Coding","43","GC0XP023665","6.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDX4"
"INSL3","Insulin Like 3","Protein Coding","41","GC19M017816","6.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INSL3"
"THBS4","Thrombospondin 4","Protein Coding","42","GC05P079991","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THBS4"
"DDX5","DEAD-Box Helicase 5","Protein Coding","46","GC17M064498","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX5"
"PTPMT1","Protein Tyrosine Phosphatase Mitochondrial 1","Protein Coding","36","GC11P047568","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPMT1"
"SLC22A18","Solute Carrier Family 22 Member 18","Protein Coding","42","GC11P002899","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC22A18"
"ISCA2","Iron-Sulfur Cluster Assembly 2","Protein Coding","38","GC14P074493","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISCA2"
"SAMD9L","Sterile Alpha Motif Domain Containing 9 Like","Protein Coding","36","GC07M093130","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAMD9L"
"CNKSR2","Connector Enhancer Of Kinase Suppressor Of Ras 2","Protein Coding","39","GC0XP021392","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNKSR2"
"DNMT3L","DNA Methyltransferase 3 Like","Protein Coding","42","GC21M044246","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT3L"
"PDIA2","Protein Disulfide Isomerase Family A Member 2","Protein Coding","39","GC16P001224","6.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDIA2"
"FNTA","Farnesyltransferase, CAAX Box, Alpha","Protein Coding","42","GC08P043034","6.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNTA"
"TNFRSF9","TNF Receptor Superfamily Member 9","Protein Coding","44","GC01M007915","6.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF9"
"TULP3","TUB Like Protein 3","Protein Coding","40","GC12P002870","6.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TULP3"
"SUGCT","Succinyl-CoA:Glutarate-CoA Transferase","Protein Coding","36","GC07P040134","6.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUGCT"
"RPL10","Ribosomal Protein L10","Protein Coding","46","GC0XP154389","6.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL10"
"DDIT4","DNA Damage Inducible Transcript 4","Protein Coding","44","GC10P072273","6.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDIT4"
"HDGF","Heparin Binding Growth Factor","Protein Coding","41","GC01M156749","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDGF"
"CLASP1","Cytoplasmic Linker Associated Protein 1","Protein Coding","38","GC02M121337","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLASP1"
"KLK6","Kallikrein Related Peptidase 6","Protein Coding","42","GC19M050958","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK6"
"VDAC2","Voltage Dependent Anion Channel 2","Protein Coding","43","GC10P075210","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDAC2"
"ATP2B2","ATPase Plasma Membrane Ca2+ Transporting 2","Protein Coding","46","GC03M010324","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP2B2"
"RPS4X","Ribosomal Protein S4 X-Linked","Protein Coding","38","GC0XM072255","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS4X"
"TRPM2","Transient Receptor Potential Cation Channel Subfamily M Member 2","Protein Coding","41","GC21P044350","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPM2"
"GRM3","Glutamate Metabotropic Receptor 3","Protein Coding","46","GC07P086643","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM3"
"ADA2","Adenosine Deaminase 2","Protein Coding","33","GC22M017179","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADA2"
"LCN1","Lipocalin 1","Protein Coding","38","GC09P135521","6.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCN1"
"ADAMTS20","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 20","Protein Coding","36","GC12M043353","6.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS20"
"CDCA7","Cell Division Cycle Associated 7","Protein Coding","43","GC02P173354","6.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDCA7"
"SCAP","SREBF Chaperone","Protein Coding","40","GC03M047413","6.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCAP"
"NOP2","NOP2 Nucleolar Protein","Protein Coding","36","GC12M006556","6.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOP2"
"WWP1","WW Domain Containing E3 Ubiquitin Protein Ligase 1","Protein Coding","42","GC08P086342","6.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WWP1"
"LILRB2","Leukocyte Immunoglobulin Like Receptor B2","Protein Coding","40","GC19M054393","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LILRB2"
"SLC22A11","Solute Carrier Family 22 Member 11","Protein Coding","40","GC11P064573","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC22A11"
"PGRMC1","Progesterone Receptor Membrane Component 1","Protein Coding","43","GC0XP119236","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGRMC1"
"SNX3","Sorting Nexin 3","Protein Coding","43","GC06M108211","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX3"
"PKN2","Protein Kinase N2","Protein Coding","44","GC01P088684","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKN2"
"CMC4","C-X9-C Motif Containing 4","Protein Coding","29","GC0XM155061","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMC4"
"MIR130B","MicroRNA 130b","RNA Gene","16","GC22P023989","6.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR130B"
"PIGK","Phosphatidylinositol Glycan Anchor Biosynthesis Class K","Protein Coding","41","GC01M077088","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGK"
"H1-5","H1.5 Linker Histone, Cluster Member","Protein Coding","31","GC06M028286","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H1-5"
"EML1","EMAP Like 1","Protein Coding","40","GC14P099737","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EML1"
"CAD","Carbamoyl-Phosphate Synthetase 2, Aspartate Transcarbamylase, And Dihydroorotase","Protein Coding","50","GC02P027217","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAD"
"AQP8","Aquaporin 8","Protein Coding","37","GC16P026273","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP8"
"PGLS","6-Phosphogluconolactonase","Protein Coding","39","GC19P022233","6.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGLS"
"P2RX1","Purinergic Receptor P2X 1","Protein Coding","43","GC17M003896","6.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX1"
"VARS1","Valyl-TRNA Synthetase 1","Protein Coding","35","GC06M032379","6.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VARS1"
"EIF3A","Eukaryotic Translation Initiation Factor 3 Subunit A","Protein Coding","41","GC10M119034","6.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3A"
"ZYX","Zyxin","Protein Coding","45","GC07P144749","6.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZYX"
"MYH8","Myosin Heavy Chain 8","Protein Coding","41","GC17M010390","6.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH8"
"SLC1A7","Solute Carrier Family 1 Member 7","Protein Coding","43","GC01M053087","6.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC1A7"
"STX8","Syntaxin 8","Protein Coding","39","GC17M009250","6.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STX8"
"ADAMTS16","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 16","Protein Coding","37","GC05P005140","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS16"
"DACH1","Dachshund Family Transcription Factor 1","Protein Coding","38","GC13M071437","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DACH1"
"MMP15","Matrix Metallopeptidase 15","Protein Coding","45","GC16P058025","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP15"
"ZMYND11","Zinc Finger MYND-Type Containing 11","Protein Coding","41","GC10P000134","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZMYND11"
"VARS2","Valyl-TRNA Synthetase 2, Mitochondrial","Protein Coding","43","GC06P033373","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VARS2"
"SLC25A17","Solute Carrier Family 25 Member 17","Protein Coding","39","GC22M044563","6.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A17"
"NME4","NME/NM23 Nucleoside Diphosphate Kinase 4","Protein Coding","43","GC16P000396","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME4"
"SP2","Sp2 Transcription Factor","Protein Coding","39","GC17P047896","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP2"
"CTSS","Cathepsin S","Protein Coding","46","GC01M150730","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSS"
"PKD1L1","Polycystin 1 Like 1, Transient Receptor Potential Channel Interacting","Protein Coding","36","GC07M047740","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1L1"
"MAGI1","Membrane Associated Guanylate Kinase, WW And PDZ Domain Containing 1","Protein Coding","41","GC03M065330","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGI1"
"RGMA","Repulsive Guidance Molecule BMP Co-Receptor A","Protein Coding","40","GC15M093035","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGMA"
"GNA12","G Protein Subunit Alpha 12","Protein Coding","42","GC07M002728","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNA12"
"DNAJA1","DnaJ Heat Shock Protein Family (Hsp40) Member A1","Protein Coding","41","GC09P033025","6.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJA1"
"TSC22D1","TSC22 Domain Family Member 1","Protein Coding","40","GC13M044432","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC22D1"
"PPRC1","PPARG Related Coactivator 1","Protein Coding","37","GC10P102132","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPRC1"
"AP3S1","Adaptor Related Protein Complex 3 Subunit Sigma 1","Protein Coding","40","GC05P115841","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP3S1"
"GDF9","Growth Differentiation Factor 9","Protein Coding","39","GC05M132861","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF9"
"AQP10","Aquaporin 10","Protein Coding","36","GC01P154321","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP10"
"NEIL1","Nei Like DNA Glycosylase 1","Protein Coding","39","GC15P075346","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEIL1"
"MAPKAPK3","MAPK Activated Protein Kinase 3","Protein Coding","50","GC03P050648","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPKAPK3"
"TRIT1","TRNA Isopentenyltransferase 1","Protein Coding","41","GC01M039842","6.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIT1"
"UBE3C","Ubiquitin Protein Ligase E3C","Protein Coding","40","GC07P157138","6.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE3C"
"SSBP3","Single Stranded DNA Binding Protein 3","Protein Coding","38","GC01M054225","6.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSBP3"
"GOPC","Golgi Associated PDZ And Coiled-Coil Motif Containing","Protein Coding","42","GC06M117560","6.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOPC"
"TCN2","Transcobalamin 2","Protein Coding","43","GC22P030606","6.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCN2"
"MAP4K4","Mitogen-Activated Protein Kinase Kinase Kinase Kinase 4","Protein Coding","47","GC02P101773","6.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP4K4"
"ZNF23","Zinc Finger Protein 23","Protein Coding","39","GC16M071468","6.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF23"
"GIMAP5","GTPase, IMAP Family Member 5","Protein Coding","37","GC07P150722","6.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GIMAP5"
"ENPP6","Ectonucleotide Pyrophosphatase/Phosphodiesterase 6","Protein Coding","36","GC04M184088","6.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENPP6"
"HAO1","Hydroxyacid Oxidase 1","Protein Coding","42","GC20M007863","6.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAO1"
"LMO1","LIM Domain Only 1","Protein Coding","43","GC11M008224","6.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMO1"
"COQ4","Coenzyme Q4","Protein Coding","39","GC09P128322","6.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COQ4"
"ANXA4","Annexin A4","Protein Coding","44","GC02P069644","6.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA4"
"RNF5","Ring Finger Protein 5","Protein Coding","40","GC06P033439","6.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF5"
"SFRP2","Secreted Frizzled Related Protein 2","Protein Coding","42","GC04M153780","6.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFRP2"
"CAMKK2","Calcium/Calmodulin Dependent Protein Kinase Kinase 2","Protein Coding","46","GC12M121276","6.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMKK2"
